id,tune,segment_idx,measure,beat,chord_symbol,chord_function,key,iv,ic1,ic2,ic3,ic4,ic5,ic6,iv_sum,forte_class,cardinality,note_count,pitch_classes,relative_pcs,timestamp_ms,dissonance,iv_distance,iv_sum_norm,dissonance_norm,iv_distance_norm
7XTyc,Celebrity,21,19,0.0,G,VI,Bb major,(212221),2,1,2,2,2,1,10,5-38A,5,8,"[0, 3, 6, 10, 11]","[3, 4, 5, 8, 11]",36000.0,3.3,1.4142135623730951,0.1346153846153846,0.17368421052631577,0.08451542547285167
7XTyc,Celebrity,22,20,0.0,G,VI,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,9,"[0, 2, 4, 5, 7, 9, 11]","[0, 2, 4, 5, 7, 9, 10]",38000.0,5.3,6.082762530298219,0.34615384615384615,0.2789473684210526,0.3635145899999849
7XTyc,Celebrity,23,21,0.0,C,II,Bb major,(444342),4,4,4,3,4,2,21,7-36A,7,13,"[2, 3, 4, 5, 7, 8, 10]","[2, 3, 4, 5, 7, 8, 10]",40000.0,7.6,3.1622776601683795,0.34615384615384615,0.39999999999999997,0.18898223650461363
7XTyc,Celebrity,24,22,0.0,C,II,Bb major,(456562),4,5,6,5,6,2,28,8-26,8,14,"[0, 1, 2, 4, 5, 7, 9, 10]","[0, 1, 2, 4, 5, 7, 9, 10]",42000.0,8.1,3.605551275463989,0.4807692307692308,0.4263157894736842,0.21547290184283363
7XTyc,Celebrity,25,23,0.0,C,II,Bb major,(342231),3,4,2,2,3,1,15,6-9B,6,6,"[0, 5, 7, 9, 10, 11]","[0, 5, 7, 9, 10, 11]",44000.0,5.8,6.082762530298219,0.23076923076923078,0.30526315789473685,0.3635145899999849
7XTyc,Celebrity,26,24,0.0,F,V,Bb major,(223431),2,2,3,4,3,1,15,6-31B,6,9,"[0, 2, 3, 6, 7, 10]","[1, 2, 5, 7, 9, 10]",46000.0,3.8,3.1622776601683795,0.23076923076923078,0.19999999999999998,0.18898223650461363
7XTyc,Celebrity,27,25,0.0,B-,I,Bb major,(254361),2,5,4,3,6,1,21,7-35,7,9,"[0, 2, 3, 5, 7, 9, 10]","[0, 2, 4, 5, 7, 9, 11]",48000.0,5.3,4.47213595499958,0.34615384615384615,0.2789473684210526,0.2672612419124244
7XTyc,Celebrity,28,27,0.0,B-,I,Bb major,(122010),1,2,2,0,1,0,6,4-10,4,4,"[0, 2, 3, 5]","[2, 4, 5, 7]",52000.0,2.0,7.0,0.057692307692307696,0.10526315789473684,0.4183300132670378
7XTyc,Celebrity,29,27,2.0,G,VI,Bb major,(112101),1,1,2,1,0,1,6,4-12A,4,4,"[5, 7, 8, 11]","[0, 1, 4, 10]",53000.0,2.3,2.0,0.057692307692307696,0.12105263157894736,0.11952286093343936
7XTyc,Celebrity,30,28,0.0,C,II,Bb major,(101220),1,0,1,2,2,0,6,4-20,4,4,"[2, 3, 7, 10]","[2, 3, 7, 10]",54000.0,1.0,2.8284271247461903,0.057692307692307696,0.05263157894736842,0.16903085094570333
7XTyc,Celebrity,31,28,2.0,F,V,Bb major,(114112),1,1,4,1,1,2,10,5-31A,5,6,"[0, 3, 6, 9, 10]","[1, 4, 5, 7, 10]",55000.0,3.1,4.0,0.1346153846153846,0.1631578947368421,0.23904572186687872
7XTyc,Celebrity,32,29,0.0,F,V,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,5,"[2, 3, 5, 7, 10]","[0, 2, 5, 9, 10]",56000.0,2.0,3.7416573867739413,0.1346153846153846,0.10526315789473684,0.22360679774997896
7XTyc,Celebrity,33,29,2.0,B-,I,Bb major,(221100),2,2,1,1,0,0,6,4-2B,4,4,"[0, 8, 10, 11]","[0, 1, 2, 10]",57000.0,3.0,3.4641016151377544,0.057692307692307696,0.15789473684210525,0.20701966780270625
7XTyc,Celebrity,34,30,0.0,E-,IV,Bb major,(021120),0,2,1,1,2,0,6,4-22B,4,4,"[0, 3, 5, 7]","[0, 2, 4, 9]",58000.0,1.0,2.8284271247461903,0.057692307692307696,0.05263157894736842,0.16903085094570333
7XTyc,Celebrity,35,30,2.0,E-,IV,Bb major,(010101),0,1,0,1,0,1,3,3-8A,3,3,"[0, 2, 6]","[3, 9, 11]",59000.0,1.3,2.6457513110645907,0.0,0.06842105263157895,0.15811388300841897
7XTyc,Celebrity,36,31,0.0,B-,I,Bb major,(111120),1,1,1,1,2,0,6,4-14B,4,7,"[0, 5, 9, 10]","[0, 2, 7, 11]",60000.0,1.5,2.6457513110645907,0.057692307692307696,0.07894736842105263,0.15811388300841897
7XTyc,Celebrity,37,32,2.0,F,V,Bb major,(100110),1,0,0,1,1,0,3,3-4B,3,4,"[2, 3, 10]","[5, 9, 10]",63000.0,1.0,1.7320508075688772,0.0,0.05263157894736842,0.10350983390135313
7XTyc,Celebrity,38,65,0.0,B-,I,Bb major,(233241),2,3,3,2,4,1,15,6-25A,6,8,"[0, 2, 3, 5, 9, 10]","[0, 2, 4, 5, 7, 11]",128000.0,4.3,5.477225575051661,0.23076923076923078,0.2263157894736842,0.32732683535398854
7XTyc,Celebrity,39,66,0.0,C,II,Bb major,(001110),0,0,1,1,1,0,3,3-11B,3,4,"[2, 5, 10]","[2, 5, 10]",130000.0,0.0,5.291502622129181,0.0,0.0,0.31622776601683794
7XTyc,Celebrity,40,66,2.0,F,V,Bb major,(111111),1,1,1,1,1,1,6,4-29A,4,4,"[1, 6, 7, 9]","[1, 2, 4, 8]",131000.0,2.3,1.7320508075688772,0.057692307692307696,0.12105263157894736,0.10350983390135313
7XTyc,Celebrity,41,67,0.0,D,III,Bb major,(321000),3,2,1,0,0,0,6,4-1,4,4,"[2, 3, 4, 5]","[0, 1, 2, 3]",132000.0,4.0,2.8284271247461903,0.057692307692307696,0.21052631578947367,0.16903085094570333
7XTyc,Celebrity,42,67,2.0,G,VI,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,4,"[1, 4, 8, 11]","[1, 4, 6, 9]",133000.0,0.5,4.0,0.057692307692307696,0.02631578947368421,0.23904572186687872
7XTyc,Celebrity,43,68,0.0,C,II,Bb major,(122230),1,2,2,2,3,0,10,5-27B,5,5,"[0, 2, 3, 7, 10]","[0, 2, 3, 7, 10]",134000.0,2.0,2.0,0.1346153846153846,0.10526315789473684,0.11952286093343936
7XTyc,Celebrity,44,68,2.0,F,V,Bb major,(112011),1,1,2,0,1,1,6,4-13A,4,4,"[3, 4, 6, 9]","[1, 4, 10, 11]",135000.0,2.3,3.1622776601683795,0.057692307692307696,0.12105263157894736,0.18898223650461363
7XTyc,Celebrity,45,69,0.0,F,V,Bb major,(111111),1,1,1,1,1,1,6,4-29A,4,5,"[2, 3, 5, 9]","[0, 4, 9, 10]",136000.0,2.3,1.4142135623730951,0.057692307692307696,0.12105263157894736,0.08451542547285167
7XTyc,Celebrity,46,69,2.0,B-,I,Bb major,(221100),2,2,1,1,0,0,6,4-2B,4,4,"[0, 8, 10, 11]","[0, 1, 2, 10]",137000.0,3.0,2.0,0.057692307692307696,0.15789473684210525,0.11952286093343936
7XTyc,Celebrity,47,72,0.0,C,II,Bb major,(010101),0,1,0,1,0,1,3,3-8A,3,5,"[0, 4, 10]","[0, 4, 10]",142000.0,1.3,2.6457513110645907,0.0,0.06842105263157895,0.15811388300841897
7XTyc,Celebrity,48,72,2.0,F,V,Bb major,(011010),0,1,1,0,1,0,3,3-7A,3,4,"[0, 3, 10]","[5, 7, 10]",143000.0,0.5,2.0,0.0,0.02631578947368421,0.11952286093343936
7XTyc,Celebrity,49,73,0.0,B-,I,Bb major,(323430),3,2,3,4,3,0,15,6-14A,6,9,"[0, 1, 2, 5, 9, 10]","[0, 2, 3, 4, 7, 11]",144000.0,4.0,5.830951894845301,0.23076923076923078,0.21052631578947367,0.3484660262185848
7XTyc,Celebrity,50,75,2.0,G,VI,Bb major,(111000),1,1,1,0,0,0,3,3-2A,3,4,"[0, 2, 11]","[4, 5, 7]",149000.0,1.5,5.830951894845301,0.0,0.07894736842105263,0.3484660262185848
7XTyc,Celebrity,51,76,0.0,C,II,Bb major,(011010),0,1,1,0,1,0,3,3-7B,3,4,"[0, 7, 10]","[0, 7, 10]",150000.0,0.5,1.4142135623730951,0.0,0.02631578947368421,0.08451542547285167
7XTyc,Celebrity,52,76,2.0,F,V,Bb major,(112011),1,1,2,0,1,1,6,4-13A,4,4,"[3, 4, 6, 9]","[1, 4, 10, 11]",151000.0,2.3,1.7320508075688772,0.057692307692307696,0.12105263157894736,0.10350983390135313
7XTyc,Celebrity,53,77,0.0,F,V,Bb major,(101310),1,0,1,3,1,0,6,4-19A,4,5,"[1, 2, 5, 9]","[0, 4, 8, 9]",152000.0,1.0,3.4641016151377544,0.057692307692307696,0.05263157894736842,0.20701966780270625
7XTyc,Celebrity,54,77,2.0,B-,I,Bb major,(221100),2,2,1,1,0,0,6,4-2B,4,4,"[0, 8, 10, 11]","[0, 1, 2, 10]",153000.0,3.0,3.1622776601683795,0.057692307692307696,0.15789473684210525,0.18898223650461363
7XTyc,Celebrity,55,78,0.0,E-,IV,Bb major,(021120),0,2,1,1,2,0,6,4-22B,4,4,"[0, 3, 5, 7]","[0, 2, 4, 9]",154000.0,1.0,2.8284271247461903,0.057692307692307696,0.05263157894736842,0.16903085094570333
7XTyc,Celebrity,56,78,2.0,E-,IV,Bb major,(020100),0,2,0,1,0,0,3,3-6,3,3,"[0, 2, 10]","[7, 9, 11]",155000.0,1.0,2.23606797749979,0.0,0.05263157894736842,0.1336306209562122
7XTyc,Celebrity,57,79,0.0,B-,I,Bb major,(111120),1,1,1,1,2,0,6,4-14B,4,7,"[0, 5, 9, 10]","[0, 2, 7, 11]",156000.0,1.5,2.6457513110645907,0.057692307692307696,0.07894736842105263,0.15811388300841897
7XTyc,Celebrity,58,81,0.0,D,III,Bb major,(212221),2,1,2,2,2,1,10,5-38A,5,8,"[0, 3, 6, 10, 11]","[1, 4, 8, 9, 10]",160000.0,3.3,2.0,0.1346153846153846,0.17368421052631577,0.11952286093343936
7XTyc,Celebrity,59,82,0.0,D,III,Bb major,(234222),2,3,4,2,2,2,15,6-45,6,7,"[0, 3, 5, 6, 7, 9]","[1, 3, 4, 5, 7, 10]",162000.0,5.1,3.0,0.23076923076923078,0.26842105263157895,0.17928429140015903
7XTyc,Celebrity,60,83,0.0,G,VI,Bb major,(111000),1,1,1,0,0,0,3,3-2A,3,4,"[1, 2, 4]","[6, 7, 9]",164000.0,1.5,5.0990195135927845,0.0,0.07894736842105263,0.304724700110022
7XTyc,Celebrity,61,84,0.0,G,VI,Bb major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[0, 2, 3, 5, 7, 8]","[0, 1, 5, 7, 8, 10]",166000.0,4.3,5.477225575051661,0.23076923076923078,0.2263157894736842,0.32732683535398854
7XTyc,Celebrity,62,85,0.0,C,II,Bb major,(453432),4,5,3,4,3,2,21,7-9A,7,9,"[0, 2, 6, 7, 8, 9, 10]","[0, 2, 6, 7, 8, 9, 10]",168000.0,8.1,3.7416573867739413,0.34615384615384615,0.4263157894736842,0.22360679774997896
7XTyc,Celebrity,63,86,0.0,C,II,Bb major,(456562),4,5,6,5,6,2,28,8-26,8,10,"[0, 1, 2, 4, 5, 7, 9, 10]","[0, 1, 2, 4, 5, 7, 9, 10]",170000.0,8.1,4.358898943540674,0.4807692307692308,0.4263157894736842,0.26049403612586386
7XTyc,Celebrity,64,87,0.0,C,II,Bb major,(233241),2,3,3,2,4,1,15,6-25B,6,9,"[0, 2, 3, 7, 9, 10]","[0, 2, 3, 7, 9, 10]",172000.0,4.3,5.5677643628300215,0.23076923076923078,0.2263157894736842,0.33273756282434613
7XTyc,Celebrity,65,89,0.0,B-,I,Bb major,(100110),1,0,0,1,1,0,3,3-4B,3,6,"[2, 3, 10]","[0, 4, 5]",176000.0,1.0,5.477225575051661,0.0,0.05263157894736842,0.32732683535398854
7XTyc,Celebrity,66,90,0.0,C,II,Bb major,(121110),1,2,1,1,1,0,6,4-11B,4,5,"[0, 2, 3, 10]","[0, 2, 3, 10]",178000.0,2.0,2.23606797749979,0.057692307692307696,0.10526315789473684,0.1336306209562122
7XTyc,Celebrity,67,91,0.0,D,III,Bb major,(122230),1,2,2,2,3,0,10,5-27A,5,5,"[0, 2, 5, 9, 10]","[0, 3, 7, 8, 10]",180000.0,2.0,2.449489742783178,0.1346153846153846,0.10526315789473684,0.14638501094227996
7XTyc,Celebrity,68,91,2.0,D-,bIII,Bb major,(012120),0,1,2,1,2,0,6,4-26,4,4,"[1, 4, 8, 11]","[0, 3, 7, 10]",181000.0,0.5,2.0,0.057692307692307696,0.02631578947368421,0.11952286093343936
7XTyc,Celebrity,69,92,0.0,C,II,Bb major,(121110),1,2,1,1,1,0,6,4-11B,4,4,"[0, 2, 3, 10]","[0, 2, 3, 10]",182000.0,2.0,2.0,0.057692307692307696,0.10526315789473684,0.11952286093343936
7XTyc,Celebrity,70,93,0.0,F,V,Bb major,(100110),1,0,0,1,1,0,3,3-4B,3,4,"[2, 3, 10]","[5, 9, 10]",184000.0,1.0,2.23606797749979,0.0,0.05263157894736842,0.1336306209562122
7XTyc,Celebrity,71,94,0.0,E-,IV,Bb major,(121110),1,2,1,1,1,0,6,4-11B,4,5,"[0, 2, 3, 10]","[0, 7, 9, 11]",186000.0,2.0,2.23606797749979,0.057692307692307696,0.10526315789473684,0.1336306209562122
7XTyc,Celebrity,72,95,0.0,B-,I,Bb major,(233241),2,3,3,2,4,1,15,6-25B,6,8,"[0, 2, 3, 7, 9, 10]","[0, 2, 4, 5, 9, 11]",188000.0,4.3,4.123105625617661,0.23076923076923078,0.2263157894736842,0.24640269015229058
7XTyc,Celebrity,73,96,0.0,B-,I,Bb major,(111000),1,1,1,0,0,0,3,3-2A,3,5,"[0, 9, 10]","[0, 2, 11]",190000.0,1.5,5.477225575051661,0.0,0.07894736842105263,0.32732683535398854
9RfYc,Now's the Time (No. 2),0,2,0.0,F,I,F major,(010020),0,1,0,0,2,0,3,3-9,3,6,"[0, 5, 7]","[0, 2, 7]",2000.0,0.5,0.0,0.0,0.02631578947368421,0.0
9RfYc,Now's the Time (No. 2),1,3,0.0,F,I,F major,(010020),0,1,0,0,2,0,3,3-9,3,6,"[0, 5, 7]","[0, 2, 7]",4000.0,0.5,0.0,0.0,0.02631578947368421,0.0
9RfYc,Now's the Time (No. 2),2,4,0.0,F,I,F major,(010020),0,1,0,0,2,0,3,3-9,3,8,"[0, 5, 7]","[0, 2, 7]",6000.0,0.5,0.0,0.0,0.02631578947368421,0.0
9RfYc,Now's the Time (No. 2),3,5,0.0,F,I,F major,(010020),0,1,0,0,2,0,3,3-9,3,6,"[0, 5, 7]","[0, 2, 7]",8000.0,0.5,0.0,0.0,0.02631578947368421,0.0
9RfYc,Now's the Time (No. 2),4,6,0.0,B-,IV,F major,(021030),0,2,1,0,3,0,6,4-23,4,7,"[0, 5, 7, 10]","[0, 2, 7, 9]",10000.0,1.0,1.7320508075688772,0.057692307692307696,0.05263157894736842,0.10350983390135313
9RfYc,Now's the Time (No. 2),5,7,0.0,B-,IV,F major,(010020),0,1,0,0,2,0,3,3-9,3,4,"[0, 5, 7]","[2, 7, 9]",12000.0,0.5,1.7320508075688772,0.0,0.02631578947368421,0.10350983390135313
9RfYc,Now's the Time (No. 2),6,8,0.0,F,I,F major,(010020),0,1,0,0,2,0,3,3-9,3,8,"[0, 5, 7]","[0, 2, 7]",14000.0,0.5,0.0,0.0,0.02631578947368421,0.0
9RfYc,Now's the Time (No. 2),7,9,0.0,F,I,F major,(111120),1,1,1,1,2,0,6,4-14A,4,6,"[0, 5, 7, 8]","[0, 2, 3, 7]",16000.0,1.5,1.7320508075688772,0.057692307692307696,0.07894736842105263,0.10350983390135313
9RfYc,Now's the Time (No. 2),8,10,0.0,G,II,F major,(114112),1,1,4,1,1,2,10,5-31B,5,7,"[2, 5, 8, 10, 11]","[1, 3, 4, 7, 10]",18000.0,3.1,3.7416573867739413,0.1346153846153846,0.1631578947368421,0.22360679774997896
9RfYc,Now's the Time (No. 2),9,11,0.0,C,V,F major,(020100),0,2,0,1,0,0,3,3-6,3,6,"[3, 5, 7]","[3, 5, 7]",20000.0,1.0,4.795831523312719,0.0,0.05263157894736842,0.2866057521105554
9RfYc,Now's the Time (No. 2),10,14,0.0,F,I,F major,(111120),1,1,1,1,2,0,6,4-14B,4,6,"[0, 5, 9, 10]","[0, 4, 5, 7]",26000.0,1.5,2.6457513110645907,0.057692307692307696,0.07894736842105263,0.15811388300841897
9RfYc,Now's the Time (No. 2),11,15,0.0,F,I,F major,(012120),0,1,2,1,2,0,6,4-26,4,7,"[0, 2, 5, 9]","[0, 4, 7, 9]",28000.0,0.5,1.4142135623730951,0.057692307692307696,0.02631578947368421,0.08451542547285167
9RfYc,Now's the Time (No. 2),12,16,0.0,F,I,F major,(010101),0,1,0,1,0,1,3,3-8A,3,3,"[3, 5, 9]","[0, 4, 10]",30000.0,1.3,3.0,0.0,0.06842105263157895,0.17928429140015903
9RfYc,Now's the Time (No. 2),13,18,0.0,B-,IV,F major,(012111),0,1,2,1,1,1,6,4-27A,4,5,"[0, 2, 5, 8]","[2, 4, 7, 10]",34000.0,1.3,2.23606797749979,0.057692307692307696,0.06842105263157895,0.1336306209562122
9RfYc,Now's the Time (No. 2),14,19,0.0,B-,IV,F major,(112011),1,1,2,0,1,1,6,4-13B,4,5,"[2, 5, 7, 8]","[4, 7, 9, 10]",36000.0,2.3,1.4142135623730951,0.057692307692307696,0.12105263157894736,0.08451542547285167
9RfYc,Now's the Time (No. 2),15,20,0.0,F,I,F major,(012111),0,1,2,1,1,1,6,4-27A,4,6,"[0, 2, 5, 8]","[0, 3, 7, 9]",38000.0,1.3,1.4142135623730951,0.057692307692307696,0.06842105263157895,0.08451542547285167
9RfYc,Now's the Time (No. 2),16,21,0.0,F,I,F major,(122230),1,2,2,2,3,0,10,5-27B,5,8,"[0, 2, 4, 5, 9]","[0, 4, 7, 9, 11]",40000.0,2.0,2.8284271247461903,0.1346153846153846,0.10526315789473684,0.16903085094570333
9RfYc,Now's the Time (No. 2),17,23,0.0,C,V,F major,(233331),2,3,3,3,3,1,15,6-24A,6,8,"[0, 1, 3, 5, 9, 10]","[0, 1, 3, 5, 9, 10]",44000.0,4.3,2.23606797749979,0.23076923076923078,0.2263157894736842,0.1336306209562122
9RfYc,Now's the Time (No. 2),18,24,0.0,F,I,F major,(112011),1,1,2,0,1,1,6,4-13B,4,7,"[2, 5, 7, 8]","[0, 2, 3, 9]",46000.0,2.3,4.358898943540674,0.057692307692307696,0.12105263157894736,0.26049403612586386
9RfYc,Now's the Time (No. 2),19,26,0.0,F,I,F major,(143241),1,4,3,2,4,1,15,6-33B,6,9,"[0, 3, 5, 7, 9, 10]","[0, 2, 4, 5, 7, 10]",50000.0,3.8,4.795831523312719,0.23076923076923078,0.19999999999999998,0.2866057521105554
9RfYc,Now's the Time (No. 2),20,27,0.0,B-,IV,F major,(254442),2,5,4,4,4,2,21,7-34,7,9,"[0, 2, 4, 5, 7, 8, 10]","[0, 2, 4, 6, 7, 9, 10]",52000.0,6.1,2.8284271247461903,0.34615384615384615,0.32105263157894737,0.16903085094570333
9RfYc,Now's the Time (No. 2),21,28,0.0,F,I,F major,(233241),2,3,3,2,4,1,15,6-25B,6,11,"[0, 2, 3, 7, 9, 10]","[2, 4, 5, 7, 9, 10]",54000.0,4.3,3.1622776601683795,0.23076923076923078,0.2263157894736842,0.18898223650461363
9RfYc,Now's the Time (No. 2),22,30,0.0,B-,IV,F major,(222121),2,2,2,1,2,1,10,5-36B,5,7,"[2, 5, 7, 8, 9]","[4, 7, 9, 10, 11]",58000.0,3.8,2.6457513110645907,0.1346153846153846,0.19999999999999998,0.15811388300841897
9RfYc,Now's the Time (No. 2),23,31,0.0,B-,IV,F major,(667773),6,6,7,7,7,3,36,9-11B,9,11,"[0, 1, 2, 4, 5, 6, 7, 9, 10]","[0, 2, 3, 4, 6, 7, 8, 9, 11]",60000.0,11.4,11.045361017187261,0.6346153846153846,0.6,0.6600865744084526
9RfYc,Now's the Time (No. 2),24,32,0.0,F,I,F major,(354351),3,5,4,3,5,1,21,7-23B,7,16,"[0, 2, 4, 5, 6, 7, 9]","[0, 1, 2, 4, 7, 9, 11]",62000.0,6.3,6.557438524302,0.34615384615384615,0.33157894736842103,0.3918819064098629
9RfYc,Now's the Time (No. 2),25,33,0.0,D,VI,F major,(434343),4,3,4,3,4,3,21,7-19A,7,8,"[0, 1, 2, 3, 6, 7, 9]","[0, 1, 4, 5, 7, 10, 11]",64000.0,7.9,3.1622776601683795,0.34615384615384615,0.41578947368421054,0.18898223650461363
9RfYc,Now's the Time (No. 2),26,34,0.0,G,II,F major,(143250),1,4,3,2,5,0,15,6-32,6,12,"[0, 2, 5, 7, 9, 10]","[0, 2, 3, 5, 7, 10]",66000.0,3.0,4.69041575982343,0.23076923076923078,0.15789473684210525,0.2803059552906941
9RfYc,Now's the Time (No. 2),27,35,0.0,C,V,F major,(101220),1,0,1,2,2,0,6,4-20,4,4,"[0, 4, 5, 9]","[0, 4, 5, 9]",68000.0,1.0,5.385164807134504,0.057692307692307696,0.05263157894736842,0.3218251521733945
9RfYc,Now's the Time (No. 2),28,38,0.0,F,I,F major,(011010),0,1,1,0,1,0,3,3-7A,3,4,"[0, 2, 5]","[0, 7, 9]",74000.0,0.5,2.6457513110645907,0.0,0.02631578947368421,0.15811388300841897
9RfYc,Now's the Time (No. 2),29,39,0.0,B-,IV,F major,(225222),2,2,5,2,2,2,15,6-27B,6,12,"[2, 5, 7, 8, 10, 11]","[0, 1, 4, 7, 9, 10]",76000.0,4.6,5.477225575051661,0.23076923076923078,0.2421052631578947,0.32732683535398854
9RfYc,Now's the Time (No. 2),30,41,0.0,C,V,F major,(111000),1,1,1,0,0,0,3,3-2B,3,4,"[7, 9, 10]","[7, 9, 10]",80000.0,1.5,5.477225575051661,0.0,0.07894736842105263,0.32732683535398854
9RfYc,Now's the Time (No. 2),31,41,2.0,F,I,F major,(343230),3,4,3,2,3,0,15,6-8,6,8,"[0, 2, 3, 4, 5, 7]","[0, 2, 7, 9, 10, 11]",81000.0,5.0,5.477225575051661,0.23076923076923078,0.2631578947368421,0.32732683535398854
9RfYc,Now's the Time (No. 2),32,42,0.0,B-,IV,F major,(354351),3,5,4,3,5,1,21,7-23B,7,16,"[0, 2, 5, 7, 9, 10, 11]","[0, 1, 2, 4, 7, 9, 11]",82000.0,6.3,2.8284271247461903,0.34615384615384615,0.33157894736842103,0.16903085094570333
9RfYc,Now's the Time (No. 2),33,44,0.0,F,I,F major,(465562),4,6,5,5,6,2,28,8-22B,8,12,"[0, 2, 4, 5, 7, 8, 9, 10]","[0, 2, 3, 4, 5, 7, 9, 11]",86000.0,8.6,3.0,0.4807692307692308,0.4526315789473684,0.17928429140015903
9RfYc,Now's the Time (No. 2),34,45,0.0,F,I,F major,(888894),8,8,8,8,9,4,45,10-5,10,15,"[0, 1, 2, 4, 5, 6, 7, 9, 10, 11]","[0, 1, 2, 4, 5, 6, 7, 8, 9, 11]",88000.0,15.2,7.14142842854285,0.8076923076923077,0.7999999999999999,0.42678197846541877
9RfYc,Now's the Time (No. 2),35,46,0.0,G,II,F major,(121110),1,2,1,1,1,0,6,4-11B,4,6,"[5, 7, 9, 10]","[0, 2, 3, 10]",90000.0,2.0,16.217274740226856,0.057692307692307696,0.10526315789473684,0.9691675367477567
9RfYc,Now's the Time (No. 2),36,47,0.0,C,V,F major,(114112),1,1,4,1,1,2,10,5-31B,5,7,"[0, 1, 4, 7, 10]","[0, 1, 4, 7, 10]",92000.0,3.1,3.7416573867739413,0.1346153846153846,0.1631578947368421,0.22360679774997896
9RfYc,Now's the Time (No. 2),37,48,0.0,F,I,F major,(021120),0,2,1,1,2,0,6,4-22A,4,7,"[0, 5, 7, 9]","[0, 2, 4, 7]",94000.0,1.0,4.0,0.057692307692307696,0.05263157894736842,0.23904572186687872
9RfYc,Now's the Time (No. 2),38,49,0.0,G,II,F major,(202420),2,0,2,4,2,0,10,5-21A,5,6,"[1, 2, 5, 9, 10]","[2, 3, 6, 7, 10]",96000.0,2.0,4.242640687119285,0.1346153846153846,0.10526315789473684,0.25354627641855493
9RfYc,Now's the Time (No. 2),39,49,2.0,C,V,F major,(111000),1,1,1,0,0,0,3,3-2B,3,3,"[0, 1, 10]","[0, 1, 10]",97000.0,1.5,4.795831523312719,0.0,0.07894736842105263,0.2866057521105554
9THwc,Cosmic Rays,0,1,0.0,C,I,C major,(443352),4,4,3,3,5,2,21,7-14A,7,11,"[0, 4, 5, 6, 7, 9, 11]","[0, 4, 5, 6, 7, 9, 11]",0.0,7.6,0.0,0.34615384615384615,0.39999999999999997,0.0
9THwc,Cosmic Rays,1,2,0.0,F,IV,C major,(011010),0,1,1,0,1,0,3,3-7B,3,4,"[0, 3, 5]","[0, 7, 10]",2000.0,0.5,7.615773105863909,0.0,0.02631578947368421,0.45512949491639976
9THwc,Cosmic Rays,2,3,0.0,C,I,C major,(131221),1,3,1,2,2,1,10,5-24B,5,8,"[0, 2, 4, 5, 10]","[0, 2, 4, 5, 10]",4000.0,3.3,3.3166247903554,0.1346153846153846,0.17368421052631577,0.19820624179302296
9THwc,Cosmic Rays,3,5,0.0,F,IV,C major,(232341),2,3,2,3,4,1,15,6-26,6,11,"[0, 2, 4, 5, 9, 10]","[0, 4, 5, 7, 9, 11]",8000.0,4.3,2.6457513110645907,0.23076923076923078,0.2263157894736842,0.15811388300841897
9THwc,Cosmic Rays,4,6,0.0,F,IV,C major,(111120),1,1,1,1,2,0,6,4-14A,4,7,"[0, 5, 7, 8]","[0, 2, 3, 7]",10000.0,1.5,3.872983346207417,0.057692307692307696,0.07894736842105263,0.23145502494313788
9THwc,Cosmic Rays,5,9,0.0,D,II,C major,(122230),1,2,2,2,3,0,10,5-27A,5,7,"[0, 4, 5, 7, 9]","[2, 3, 5, 7, 10]",16000.0,2.0,2.0,0.1346153846153846,0.10526315789473684,0.11952286093343936
9THwc,Cosmic Rays,6,10,0.0,G,V,C major,(224232),2,2,4,2,3,2,15,6-29,6,8,"[0, 2, 5, 7, 8, 11]","[0, 1, 4, 5, 7, 10]",18000.0,4.6,3.0,0.23076923076923078,0.2421052631578947,0.17928429140015903
9THwc,Cosmic Rays,7,11,0.0,A,VI,C major,(012120),0,1,2,1,2,0,6,4-26,4,7,"[0, 4, 7, 9]","[0, 3, 7, 10]",20000.0,0.5,3.872983346207417,0.057692307692307696,0.02631578947368421,0.23145502494313788
9THwc,Cosmic Rays,8,13,0.0,C,I,C major,(667773),6,6,7,7,7,3,36,9-11B,9,16,"[0, 1, 2, 4, 5, 6, 7, 9, 10]","[0, 1, 2, 4, 5, 6, 7, 9, 10]",24000.0,11.4,12.489995996796797,0.6346153846153846,0.6,0.7464200272921789
9THwc,Cosmic Rays,9,14,0.0,F,IV,C major,(143241),1,4,3,2,4,1,15,6-33A,6,9,"[0, 2, 3, 5, 7, 9]","[0, 2, 4, 7, 9, 10]",26000.0,3.8,9.1104335791443,0.23076923076923078,0.19999999999999998,0.5444525428617002
9THwc,Cosmic Rays,10,15,0.0,C,I,C major,(888894),8,8,8,8,9,4,45,10-5,10,14,"[0, 2, 3, 4, 5, 6, 7, 9, 10, 11]","[0, 2, 3, 4, 5, 6, 7, 9, 10, 11]",28000.0,15.2,12.649110640673518,0.8076923076923077,0.7999999999999999,0.7559289460184545
9THwc,Cosmic Rays,11,16,0.0,G,V,C major,(345342),3,4,5,3,4,2,21,7-25A,7,8,"[0, 1, 2, 4, 5, 7, 10]","[0, 3, 5, 6, 7, 9, 10]",30000.0,6.6,10.198039027185569,0.34615384615384615,0.34736842105263155,0.609449400220044
